ID,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
1799,57.1,2573,24.89,492.8,24.107,120.44,4.63,78217,29.6,2
1800,57.1,1281,24.89,246.4,24.107,120.44,4.63,156433,29.6,2
1801,48.0,1681,24.89,314.88,24.06,120.47,0.0,82525,30.3,2
1802,56.0,563,24.89,99.2,24.08,120.5,1.76,312867,30.3,2
1803,59.0,1448,24.89,267.52,24.08,120.52,-2.13,166350,30.3,2
1804,59.7,561,24.89,99.84,24.07,120.48,10.35,330100,30.3,2
1805,60.8,1510,24.89,278.4,24.09,120.52,0.0,159500,30.3,2
1806,66.5,1948,24.89,352.0,24.07,120.47,0.0,81838,30.3,2
1807,60.0,2724,24.89,498.56,24.04,120.52,2.21,78217,30.3,2
1808,48.299,2853,25.52,499.8,25.11,121.26,22.0,7089,30.4,1
1809,54.771000000000015,2332,25.52,438.3,25.11,121.26,-160.0,7089,30.4,1
1810,55.427,2954,27.83,498.6,25.03,121.08,-95.0,7731,29.2,1
1811,56.016999999999996,1739,27.83,283.2,24.98,121.03,-31.0,7731,29.2,4
1812,48.4,2471,21.75,492.8,24.107,120.44,4.63,73796,29.9,2
1813,48.4,1235,21.75,246.4,24.107,120.44,4.63,147592,29.9,2
1814,43.6,1318,21.75,278.4,24.09,120.52,0.0,127908,30.5,2
1815,45.6,1250,21.75,267.52,24.08,120.52,-2.13,137617,30.5,2
1816,48.0,1572,21.75,314.88,24.06,120.47,0.0,73996,30.5,2
1817,51.6,504,21.75,99.2,24.08,120.5,1.76,295183,30.5,2
1818,53.7,517,21.75,99.84,24.07,120.48,10.35,295983,30.5,2
1819,59.2,1792,21.75,352.0,24.07,120.47,0.0,72692,30.5,2
1820,60.0,2431,21.75,498.56,24.04,120.52,2.21,73796,30.5,2
1821,48.297000000000004,3002,27.83,499.8,25.11,121.26,22.0,7731,30.7,1
1822,55.238000000000014,2506,27.83,438.3,25.11,121.26,-160.0,7731,30.7,1
1823,27.1,1550,10.73,492.8,24.107,120.44,4.63,32675,29.2,2
1824,27.1,778,10.73,246.4,24.107,120.44,4.63,65350,29.2,2
1825,41.3,327,10.73,99.2,24.08,120.5,1.76,130700,29.5,2
1826,43.8,1140,10.73,352.0,24.07,120.47,0.0,44658,29.5,2
1827,45.2,1038,10.73,314.88,24.06,120.47,0.0,44142,29.5,2
1828,47.2,324,10.73,99.84,24.07,120.48,10.35,176567,29.5,2
1829,56.2,819,10.73,267.52,24.08,120.52,-2.13,85900,29.5,2
1830,56.9,887,10.73,278.4,24.09,120.52,0.0,84733,29.5,2
1831,60.0,1380,10.73,498.56,24.04,120.52,2.21,32675,29.5,2
1832,54.91000000000001,3048,28.81,498.6,25.03,121.08,-95.0,8003,29.8,1
1833,55.72,1816,28.81,283.2,24.98,121.03,-31.0,8003,29.9,4
1834,49.395,3027,28.07,499.8,25.11,121.26,22.0,7797,31.4,1
1835,56.596000000000025,2529,28.07,438.3,25.11,121.26,-160.0,7797,31.4,1
1836,55.208,2905,27.96,498.6,25.03,121.08,-95.0,7767,29.6,1
1837,55.851000000000006,1730,27.96,283.2,24.98,121.03,-31.0,7767,29.6,4
1838,53.7,2685,23.66,492.8,24.107,120.44,4.63,79996,29.8,2
1839,53.7,1343,23.66,246.4,24.107,120.44,4.63,159983,29.8,2
1840,48.7,1660,23.66,314.88,24.06,120.47,0.0,76229,30.5,2
1841,50.8,1319,23.66,267.52,24.08,120.52,-2.13,148450,30.5,2
1842,51.5,1845,23.66,352.0,24.07,120.47,0.0,76729,30.5,2
1843,54.3,526,23.66,99.84,24.07,120.48,10.35,304917,30.5,2
1844,54.8,1370,23.66,278.4,24.09,120.52,0.0,145242,30.5,2
1845,57.7,521,23.66,99.2,24.08,120.5,1.76,319983,30.5,2
1846,60.0,2626,23.66,498.56,24.04,120.52,2.21,79992,30.5,2
1847,49.346000000000004,2945,27.81,499.8,25.11,121.26,22.0,7725,31.2,1
1848,56.639000000000024,2473,27.81,438.3,25.11,121.26,-160.0,7725,31.2,1
1849,54.91000000000001,2933,27.54,498.6,25.03,121.08,-95.0,7650,29.8,1
1850,55.714,1748,27.54,283.2,24.98,121.03,-31.0,7650,29.8,4
1851,51.4,2619,24.89,492.8,24.107,120.44,4.63,80596,30.4,2
1852,57.1,1309,24.89,246.4,24.107,120.44,4.63,158033,30.4,2
1853,46.4,1643,24.89,314.88,24.06,120.47,0.0,76658,30.7,2
1854,54.5,1358,24.89,267.52,24.08,120.52,-2.13,154533,30.7,2
1855,56.0,1399,24.89,278.4,24.09,120.52,0.0,141725,30.7,2
1856,56.4,527,24.89,99.84,24.07,120.48,10.35,306633,30.7,2
1857,58.6,516,24.89,99.2,24.08,120.5,1.76,322383,30.7,2
1858,60.7,1846,24.89,352.0,24.07,120.47,0.0,77192,30.7,2
1859,60.0,2740,24.89,498.56,24.04,120.52,2.21,79017,30.7,2
1860,49.089000000000006,2992,27.76,499.8,25.11,121.26,22.0,7711,31.5,1
1861,56.639000000000024,2487,27.76,438.3,25.11,121.26,-160.0,7711,31.5,1
1862,34.6,354,14.03,99.2,24.08,120.5,1.76,255483,30.0,2
1863,35.1,792,14.03,267.52,24.08,120.52,-2.13,86850,30.0,2
1864,36.1,849,14.03,278.4,24.09,120.52,0.0,80342,30.0,2
1865,36.3,1165,14.03,314.88,24.06,120.47,0.0,55088,30.0,2
1866,36.7,1356,14.03,352.0,24.07,120.47,0.0,54463,30.0,2
1867,42.0,384,14.03,99.84,24.07,120.48,10.35,220350,30.0,2
1868,60.0,1467,14.03,498.56,24.04,120.52,2.21,63871,30.0,2
1869,54.94000000000002,2889,27.57,498.6,25.03,121.08,-95.0,7658,30.0,1
1870,40.9,2145,14.03,492.8,24.107,120.44,4.63,63871,30.1,2
1871,40.9,1075,14.03,246.4,24.107,120.44,4.63,127742,30.1,2
1872,55.07299999999999,1714,27.57,283.2,24.98,121.03,-31.0,7658,30.2,4
1873,48.888000000000005,2962,27.21,499.8,25.11,121.26,22.0,7558,31.8,1
1874,56.57800000000002,2479,27.21,438.3,25.11,121.26,-160.0,7558,31.8,1
1875,29.0,640,10.22,267.52,24.08,120.52,-2.13,129992,29.5,2
1876,29.6,675,10.22,278.4,24.09,120.52,0.0,127283,29.5,2
1877,35.0,273,10.22,99.2,24.08,120.5,1.76,297133,29.5,2
1878,36.0,904,10.22,314.88,24.06,120.47,0.0,74133,29.5,2
1879,36.6,1404,10.22,492.8,24.107,120.44,4.63,74283,29.5,2
1880,37.1,1013,10.22,352.0,24.07,120.47,0.0,77779,29.5,2
1881,39.9,272,10.22,99.84,24.07,120.48,10.35,296533,29.5,2
1882,45.5,705,10.22,246.4,24.107,120.44,4.63,156658,29.5,2
1883,60.0,1126,10.22,498.56,24.04,120.52,2.21,78329,29.5,2
1884,54.21400000000001,2500,24.18,498.6,25.03,121.08,-95.0,6717,30.1,1
1885,53.61400000000001,1527,24.18,283.2,24.98,121.03,-31.0,6717,30.1,4
1886,50.31600000000001,2357,22.05,499.8,25.11,121.26,22.0,6125,31.7,1
1887,54.058000000000014,1971,22.05,438.3,25.11,121.26,-160.0,6125,31.7,1
1888,25.6,403,3.89,492.8,24.107,120.44,4.63,18996,27.5,2
1889,25.6,204,3.89,246.4,24.107,120.44,4.63,37992,27.5,2
1890,25.2,299,3.89,314.88,24.06,120.47,0.0,22933,27.9,2
1891,25.4,216,3.89,267.52,24.08,120.52,-2.13,43833,27.9,2
1892,25.7,248,3.89,278.4,24.09,120.52,0.0,44033,27.9,2
1893,26.5,97,3.89,99.2,24.08,120.5,1.76,75983,27.9,2
1894,26.7,334,3.89,352.0,24.07,120.47,0.0,23204,27.9,2
1895,26.8,89,3.89,99.84,24.07,120.48,10.35,91733,27.9,2
1896,60.0,513,3.89,498.56,24.04,120.52,2.21,18996,27.9,2
1897,54.779000000000025,1904,17.26,498.6,25.03,121.08,-95.0,4794,28.6,1
1898,53.62200000000004,1095,17.26,283.2,24.98,121.03,-31.0,4794,28.7,4
1899,48.282,1578,16.02,499.8,25.11,121.26,22.0,4450,30.4,1
1900,47.707000000000015,1354,16.02,438.3,25.11,121.26,-160.0,4450,30.4,1
1901,28.58699999999998,433,6.48,283.2,24.98,121.03,-31.0,1800,24.6,4
1902,25.7,694,5.57,492.8,24.107,120.44,4.63,36888,26.1,2
1903,25.7,350,5.57,246.4,24.107,120.44,4.63,73775,26.1,2
1904,42.62699999999998,689,6.48,498.6,25.03,121.08,-95.0,1800,26.2,1
1905,25.2,448,5.57,314.88,24.06,120.47,0.0,39183,27.1,2
1906,25.6,445,5.57,278.4,24.09,120.52,0.0,87200,27.1,2
1907,25.6,414,5.57,267.52,24.08,120.52,-2.13,87158,27.1,2
1908,26.4,162,5.57,99.2,24.08,120.5,1.76,147550,27.1,2
1909,26.7,510,5.57,352.0,24.07,120.47,0.0,37708,27.1,2
1910,26.9,145,5.57,99.84,24.07,120.48,10.35,156733,27.1,2
1911,60.0,777,5.57,498.56,24.04,120.52,2.21,36888,27.1,2
1912,43.45099999999998,683,7.21,499.8,25.11,121.26,22.0,2003,27.2,1
1913,28.686999999999966,574,7.21,438.3,25.11,121.26,-160.0,2003,27.2,1
1914,29.386999999999972,543,6.67,283.2,24.98,121.03,-31.0,1853,24.9,4
1915,44.442999999999984,884,6.67,498.6,25.03,121.08,-95.0,1853,25.2,1
1916,44.488999999999976,759,7.11,499.8,25.11,121.26,22.0,1975,25.8,1
1917,29.789999999999974,639,7.11,438.3,25.11,121.26,-160.0,1975,25.8,1
1918,30.7,680,7.29,492.8,24.107,120.44,4.63,31938,26.8,2
1919,30.7,341,7.29,246.4,24.107,120.44,4.63,63883,26.8,2
1920,32.2,505,7.29,314.88,24.06,120.47,0.0,38279,28.0,2
1921,32.9,391,7.29,267.52,24.08,120.52,-2.13,75292,28.0,2
1922,33.5,432,7.29,278.4,24.09,120.52,0.0,75875,28.0,2
1923,33.6,168,7.29,99.2,24.08,120.5,1.76,127750,28.0,2
1924,34.6,151,7.29,99.84,24.07,120.48,10.35,153117,28.0,2
1925,34.7,561,7.29,352.0,24.07,120.47,0.0,38392,28.0,2
1926,60.0,910,7.29,498.56,24.04,120.52,2.21,31942,28.0,2
1927,29.58699999999996,631,8.51,283.2,24.98,121.03,-31.0,2364,25.6,4
1928,44.379,1015,8.51,498.6,25.03,121.08,-95.0,2364,25.9,1
1929,45.787999999999975,1133,7.07,499.8,25.11,121.26,22.0,1964,26.8,1
1930,31.853999999999964,964,7.07,438.3,25.11,121.26,-160.0,1964,26.8,1
1931,43.7,802,15.02,246.4,24.107,120.44,4.63,180483,27.2,2
1932,46.8,1616,15.02,492.8,24.107,120.44,4.63,87529,27.2,2
1933,37.6,1091,15.02,314.88,24.06,120.47,0.0,93079,28.2,2
1934,42.5,335,15.02,99.84,24.07,120.48,10.35,372317,28.2,2
1935,44.6,1185,15.02,352.0,24.07,120.47,0.0,91171,28.2,2
1936,45.4,358,15.02,99.2,24.08,120.5,1.76,350117,28.2,2
1937,48.7,865,15.02,278.4,24.09,120.52,0.0,174450,28.2,2
1938,48.7,828,15.02,267.52,24.08,120.52,-2.13,172067,28.2,2
1939,53.0,1720,15.02,498.56,24.04,120.52,2.21,90242,28.2,2
1940,44.103999999999985,1452,12.74,498.6,25.03,121.08,-95.0,3539,26.0,1
1941,31.988999999999987,854,12.74,283.2,24.98,121.03,-31.0,3539,26.0,4
1942,45.518999999999984,1511,7.94,499.8,25.11,121.26,22.0,2206,27.1,1
1943,31.721999999999976,1263,7.94,438.3,25.11,121.26,-160.0,2206,27.1,1
1944,40.9,1524,15.07,492.8,24.107,120.44,4.63,83013,28.0,2
1945,40.9,764,15.07,246.4,24.107,120.44,4.63,166058,28.0,2
1946,37.3,990,15.07,314.88,24.06,120.47,0.0,82925,28.7,2
1947,41.0,327,15.07,99.2,24.08,120.5,1.76,332050,28.7,2
1948,41.1,1109,15.07,352.0,24.07,120.47,0.0,82688,28.7,2
1949,41.3,921,15.07,278.4,24.09,120.52,0.0,182067,28.7,2
1950,41.4,307,15.07,99.84,24.07,120.48,10.35,331700,28.7,2
1951,42.2,858,15.07,267.52,24.08,120.52,-2.13,179167,28.7,2
1952,60.0,1840,15.07,498.56,24.04,120.52,2.21,83029,28.7,2
1953,52.520999999999994,2821,26.71,498.6,25.03,121.08,-95.0,7419,27.9,1
1954,52.10400000000001,1699,26.71,283.2,24.98,121.03,-31.0,7419,27.9,4
1955,37.0,1336,11.54,492.8,24.107,120.44,4.63,71908,28.2,2
1956,37.0,671,11.54,246.4,24.107,120.44,4.63,143817,28.2,2
1957,39.5,1032,11.54,314.88,24.06,120.47,0.0,84933,29.0,2
1958,40.9,329,11.54,99.2,24.08,120.5,1.76,287633,29.0,2
1959,41.6,803,11.54,278.4,24.09,120.52,0.0,157492,29.0,2
1960,42.6,760,11.54,267.52,24.08,120.52,-2.13,158175,29.0,2
1961,42.7,312,11.54,99.84,24.07,120.48,10.35,339733,29.0,2
1962,43.1,1125,11.54,352.0,24.07,120.47,0.0,85192,29.0,2
1963,50.8,1610,11.54,498.56,24.04,120.52,2.21,71908,29.0,2
1964,51.129000000000026,2668,24.09,499.8,25.11,121.26,22.0,6692,29.1,1
1965,52.298,2226,24.09,438.3,25.11,121.26,-160.0,6692,29.1,1
1966,48.3,1896,12.2,492.8,24.107,120.44,4.63,108821,28.8,2
1967,48.3,952,12.2,246.4,24.107,120.44,4.63,217567,28.8,2
1968,31.6,778,12.2,267.52,24.08,120.52,-2.13,163042,29.0,2
1969,31.7,831,12.2,278.4,24.09,120.52,0.0,160292,29.0,2
1970,36.2,312,12.2,99.2,24.08,120.5,1.76,435283,29.0,2
1971,37.1,1087,12.2,314.88,24.06,120.47,0.0,93954,29.0,2
1972,39.8,345,12.2,99.84,24.07,120.48,10.35,375817,29.0,2
1973,40.6,1230,12.2,352.0,24.07,120.47,0.0,94858,29.0,2
1974,60.0,1544,12.2,498.56,24.04,120.52,2.21,108783,29.0,2
1975,56.06100000000001,2898,27.03,498.6,25.03,121.08,-95.0,7508,29.1,1
1976,55.795,1707,27.03,283.2,24.98,121.03,-31.0,7508,29.2,4
1977,47.74300000000001,2911,27.64,499.8,25.11,121.26,22.0,7678,30.8,1
1978,55.311000000000014,2436,27.64,438.3,25.11,121.26,-160.0,7678,30.8,1
1979,26.1,1144,8.58,492.8,24.107,120.44,4.63,4,27.8,2
1980,26.1,575,8.58,246.4,24.107,120.44,4.63,8,27.8,2
1981,42.2,748,8.58,314.88,24.06,120.47,0.0,61871,28.2,2
1982,42.9,233,8.58,99.2,24.08,120.5,1.76,17,28.2,2
1983,43.0,828,8.58,352.0,24.07,120.47,0.0,63692,28.2,2
1984,44.6,232,8.58,99.84,24.07,120.48,10.35,247483,28.2,2
1985,46.0,564,8.58,267.52,24.08,120.52,-2.13,113492,28.2,2
1986,49.8,594,8.58,278.4,24.09,120.52,0.0,113525,28.2,2
1987,60.0,1109,8.58,498.56,24.04,120.52,2.21,4,28.2,2
1988,51.63600000000001,1332,18.77,283.2,24.98,121.03,-31.0,5214,28.4,4
1989,53.64900000000002,2202,18.77,498.6,25.03,121.08,-95.0,5214,28.6,1
1990,46.977999999999994,2012,14.39,499.8,25.11,121.26,22.0,3997,30.2,1
1991,44.03499999999999,1696,14.39,438.3,25.11,121.26,-160.0,3997,30.2,1
1992,43.3,1230,9.57,492.8,24.107,120.44,4.63,28892,28.3,2
1993,43.3,624,9.57,246.4,24.107,120.44,4.63,57700,28.3,2
1994,40.9,756,9.57,314.88,24.06,120.47,0.0,27942,28.5,2
1995,42.9,838,9.57,352.0,24.07,120.47,0.0,28704,28.5,2
1996,44.2,234,9.57,99.84,24.07,120.48,10.35,111767,28.5,2
1997,44.5,239,9.57,99.2,24.08,120.5,1.76,115567,28.5,2
1998,45.5,561,9.57,267.52,24.08,120.52,-2.13,50533,28.5,2
1999,48.9,594,9.57,278.4,24.09,120.52,0.0,47217,28.5,2
2000,60.0,1199,9.57,498.56,24.04,120.52,2.21,28850,28.5,2
2001,53.47300000000001,2238,20.53,498.6,25.03,121.08,-95.0,5703,28.7,1
2002,51.299000000000014,1375,20.53,283.2,24.98,121.03,-31.0,5703,28.7,4
2003,46.21500000000002,2397,18.79,499.8,25.11,121.26,22.0,5219,30.7,1
2004,51.789000000000016,1987,18.79,438.3,25.11,121.26,-160.0,5219,30.7,1
2005,58.15100000000001,2858,26.38,498.6,25.03,121.08,-95.0,7328,28.8,1
2006,57.81300000000003,1701,26.38,283.2,24.98,121.03,-31.0,7328,28.9,4
2007,52.0,2574,22.81,492.8,24.107,120.44,4.63,153888,29.4,2
2008,52.0,1296,22.81,246.4,24.107,120.44,4.63,307775,29.4,2
2009,44.4,1581,22.81,314.88,24.06,120.47,0.0,145629,30.0,2
2010,45.9,1224,22.81,267.52,24.08,120.52,-2.13,283833,30.0,2
2011,48.6,488,22.81,99.2,24.08,120.5,1.76,615550,30.0,2
2012,48.7,1285,22.81,278.4,24.09,120.52,0.0,266125,30.0,2
2013,49.6,511,22.81,99.84,24.07,120.48,10.35,582517,30.0,2
2014,51.4,1783,22.81,352.0,24.07,120.47,0.0,147629,30.0,2
2015,60.0,2516,22.81,498.56,24.04,120.52,2.21,153888,30.0,2
2016,47.13300000000001,2652,26.02,499.8,25.11,121.26,22.0,7228,30.5,1
2017,55.05800000000003,2224,26.02,438.3,25.11,121.26,-160.0,7228,30.5,1
2018,58.104000000000006,3147,26.85,498.6,25.03,121.08,-95.0,7458,28.8,1
2019,57.76600000000002,1816,26.85,283.2,24.98,121.03,-31.0,7458,28.9,4
2020,55.1,1393,26.36,246.4,24.107,120.44,4.63,334933,29.4,2
2021,55.2,2776,26.36,492.8,24.107,120.44,4.63,167467,29.4,2
2022,42.3,1801,26.36,314.88,24.06,120.47,0.0,167879,30.4,2
2023,49.9,574,26.36,99.84,24.07,120.48,10.35,671517,30.4,2
2024,56.9,1392,26.36,267.52,24.08,120.52,-2.13,319867,30.4,2
2025,57.4,1411,26.36,278.4,24.09,120.52,0.0,302875,30.4,2
2026,58.4,1979,26.36,352.0,24.07,120.47,0.0,168633,30.4,2
2027,58.8,510,26.36,99.2,24.08,120.5,1.76,669867,30.4,2
2028,60.0,2829,26.36,498.56,24.04,120.52,2.21,167467,30.4,2
2029,46.59800000000001,2875,25.57,499.8,25.11,121.26,22.0,7103,30.6,1
2030,54.22600000000002,2367,25.57,438.3,25.11,121.26,-160.0,7103,30.6,1
2031,58.254000000000005,2974,28.23,498.6,25.03,121.08,-95.0,7842,28.6,1
2032,58.14700000000002,1765,28.23,283.2,24.98,121.03,-31.0,7842,28.7,4
2033,57.2,2721,23.6,492.8,24.107,120.44,4.63,164142,29.6,2
2034,57.2,1362,23.6,246.4,24.107,120.44,4.63,328267,29.6,2
2035,46.6,1724,23.6,314.88,24.06,120.47,0.0,161558,30.4,2
2036,50.6,552,23.6,99.84,24.07,120.48,10.35,646233,30.4,2
2037,50.8,1401,23.6,278.4,24.09,120.52,0.0,294933,30.4,2
2038,51.6,1353,23.6,267.52,24.08,120.52,-2.13,318283,30.4,2
2039,52.4,1914,23.6,352.0,24.07,120.47,0.0,162483,30.4,2
2040,53.0,541,23.6,99.2,24.08,120.5,1.76,656567,30.4,2
2041,54.7,2609,23.6,498.56,24.04,120.52,2.21,164133,30.4,2
2042,46.350000000000016,2987,27.21,499.8,25.11,121.26,22.0,7558,30.4,1
2043,54.92100000000001,2487,27.21,438.3,25.11,121.26,-160.0,7558,30.4,1
2044,58.347,2934,28.05,498.6,25.03,121.08,-95.0,7792,28.4,1
2045,58.24000000000001,1741,28.05,283.2,24.98,121.03,-31.0,7792,28.7,4
2046,55.7,2717,24.91,492.8,24.107,120.44,4.63,197317,29.7,2
2047,55.7,1358,24.91,246.4,24.107,120.44,4.63,394633,29.7,2
2048,46.86500000000001,2811,27.8,499.8,25.11,121.26,22.0,7722,30.2,1
2049,55.150999999999996,2355,27.8,438.3,25.11,121.26,-160.0,7722,30.2,1
2050,50.7,1800,24.91,314.88,24.06,120.47,0.0,173017,30.6,2
2051,51.1,1331,24.91,267.52,24.08,120.52,-2.13,310092,30.6,2
2052,53.1,549,24.91,99.2,24.08,120.5,1.76,789267,30.6,2
2053,58.4,591,24.91,99.84,24.07,120.48,10.35,692067,30.6,2
2054,60.4,1370,24.91,278.4,24.09,120.52,0.0,297867,30.6,2
2055,62.9,2023,24.91,352.0,24.07,120.47,0.0,172929,30.6,2
2056,60.0,2755,24.91,498.56,24.04,120.52,2.21,197317,30.6,2
2057,53.79000000000002,2285,20.69,498.6,25.03,121.08,-95.0,5747,28.6,1
2058,51.70800000000002,1343,20.69,283.2,24.98,121.03,-31.0,5747,28.6,4
2059,46.52799999999999,2329,12.59,499.8,25.11,121.26,22.0,3497,29.7,1
2060,43.35900000000001,1947,12.59,438.3,25.11,121.26,-160.0,3497,29.7,1
2061,55.0,2733,26.03,492.8,24.107,120.44,4.63,165321,29.9,2
2062,55.0,1365,26.03,246.4,24.107,120.44,4.63,330633,29.9,2
2063,47.0,1862,26.03,314.88,24.06,120.47,0.0,165358,30.6,2
2064,56.8,584,26.03,99.84,24.07,120.48,10.35,661433,30.6,2
2065,57.1,2016,26.03,352.0,24.07,120.47,0.0,171700,30.6,2
2066,57.2,569,26.03,99.2,24.08,120.5,1.76,661283,30.6,2
2067,60.8,1365,26.03,267.52,24.08,120.52,-2.13,318983,30.6,2
2068,63.0,1379,26.03,278.4,24.09,120.52,0.0,295100,30.6,2
2069,47.2,2713,26.03,498.56,24.04,120.52,2.21,165317,30.6,2
2070,58.468,2888,28.59,498.6,25.03,121.08,-95.0,7942,28.7,1
2071,58.05500000000002,1698,28.59,283.2,24.98,121.03,-31.0,7942,28.9,4
2072,46.397000000000006,2802,27.53,499.8,25.11,121.26,22.0,7647,30.3,1
2073,55.31400000000001,2339,27.53,438.3,25.11,121.26,-160.0,7647,30.3,1
2074,53.3,2864,27.86,492.8,24.107,120.44,4.63,173250,30.4,2
2075,53.3,1432,27.86,246.4,24.107,120.44,4.63,346500,30.4,2
2076,45.5,1930,27.86,314.88,24.06,120.47,0.0,174067,31.2,2
2077,49.0,595,27.86,99.2,24.08,120.5,1.76,693000,31.2,2
2078,54.3,2143,27.86,352.0,24.07,120.47,0.0,181250,31.2,2
2079,57.5,1537,27.86,278.4,24.09,120.52,0.0,337750,31.2,2
2080,58.4,605,27.86,99.84,24.07,120.48,10.35,696267,31.2,2
2081,63.8,1506,27.86,267.52,24.08,120.52,-2.13,348792,31.2,2
2082,55.5,3036,27.86,498.56,24.04,120.52,2.21,173250,31.2,2
2083,55.18000000000003,1995,16.34,498.6,25.03,121.08,-95.0,4539,28.3,1
2084,53.370000000000026,1124,16.34,283.2,24.98,121.03,-31.0,4539,28.3,4
2085,51.5,2038,16.6,492.8,24.107,120.44,4.63,197867,29.8,2
2086,51.5,1019,16.6,246.4,24.107,120.44,4.63,395767,29.8,2
2087,37.6,857,16.6,267.52,24.08,120.52,-2.13,189808,30.4,2
2088,38.2,893,16.6,278.4,24.09,120.52,0.0,184700,30.4,2
2089,41.4,1241,16.6,314.88,24.06,120.47,0.0,102388,30.4,2
2090,46.8,368,16.6,99.84,24.07,120.48,10.35,409550,30.4,2
2091,48.1,1356,16.6,352.0,24.07,120.47,0.0,107113,30.4,2
2092,54.1,360,16.6,99.2,24.08,120.5,1.76,791467,30.4,2
2093,60.0,1851,16.6,498.56,24.04,120.52,2.21,197883,30.4,2
2094,45.97300000000001,2286,18.04,499.8,25.11,121.26,22.0,5011,30.8,1
2095,53.01999999999998,1946,18.04,438.3,25.11,121.26,-160.0,5011,30.8,1
2096,57.951000000000015,2680,26.36,498.6,25.03,121.08,-95.0,7322,28.9,1
2097,56.138999999999996,1623,26.36,283.2,24.98,121.03,-31.0,7322,29.2,4
2098,48.0,1729,15.02,492.8,24.107,120.44,4.63,256654,30.0,2
2099,48.0,860,15.02,246.4,24.107,120.44,4.63,513308,30.0,2
2100,41.2,1101,15.02,314.88,24.06,120.47,0.0,97313,30.4,2
2101,45.4,342,15.02,99.2,24.08,120.5,1.76,1026617,30.4,2
2102,45.9,350,15.02,99.84,24.07,120.48,10.35,389250,30.4,2
2103,47.2,1216,15.02,352.0,24.07,120.47,0.0,98508,30.4,2
2104,50.5,796,15.02,267.52,24.08,120.52,-2.13,177008,30.4,2
2105,52.5,807,15.02,278.4,24.09,120.52,0.0,176725,30.4,2
2106,60.0,1610,15.02,498.56,24.04,120.52,2.21,256654,30.4,2
2107,45.21300000000001,2347,18.03,499.8,25.11,121.26,22.0,5008,30.4,1
2108,51.653,1969,18.03,438.3,25.11,121.26,-160.0,5008,30.4,1
2109,57.967000000000006,2880,27.77,498.6,25.03,121.08,-95.0,7714,28.9,1
2110,56.093999999999994,1680,27.77,283.2,24.98,121.03,-31.0,7714,29.2,4
2111,54.9,2828,26.54,492.8,24.107,120.44,4.63,193863,30.0,2
2112,54.9,1412,26.54,246.4,24.107,120.44,4.63,387717,30.0,2
2113,47.4,1751,26.54,314.88,24.06,120.47,0.0,159738,30.7,2
2114,50.8,1959,26.54,352.0,24.07,120.47,0.0,167225,30.7,2
2115,52.9,1426,26.54,267.52,24.08,120.52,-2.13,337992,30.7,2
2116,53.3,575,26.54,99.2,24.08,120.5,1.76,775450,30.7,2
2117,53.7,573,26.54,99.84,24.07,120.48,10.35,638950,30.7,2
2118,62.7,1451,26.54,278.4,24.09,120.52,0.0,318058,30.7,2
2119,60.0,2758,26.54,498.56,24.04,120.52,2.21,193858,30.7,2
2120,46.515000000000015,2833,25.91,499.8,25.11,121.26,22.0,7197,31.0,1
2121,56.327000000000034,2341,25.91,438.3,25.11,121.26,-160.0,7197,31.0,1
2122,57.113,2832,28.82,498.6,25.03,121.08,-95.0,8006,29.0,1
2123,56.631,1761,28.82,283.2,24.98,121.03,-31.0,8006,29.1,4
2124,56.5,1397,24.17,246.4,24.107,120.44,4.63,329225,30.1,2
2125,56.8,2798,24.17,492.8,24.107,120.44,4.63,164192,30.1,2
2126,48.6,548,24.17,99.2,24.08,120.5,1.76,656767,30.8,2
2127,51.4,1832,24.17,314.88,24.06,120.47,0.0,158946,30.8,2
2128,51.9,571,24.17,99.84,24.07,120.48,10.35,635783,30.8,2
2129,52.4,1338,24.17,267.52,24.08,120.52,-2.13,318717,30.8,2
2130,55.0,1372,24.17,278.4,24.09,120.52,0.0,298808,30.8,2
2131,62.6,1999,24.17,352.0,24.07,120.47,0.0,173004,30.8,2
2132,60.0,2795,24.17,498.56,24.04,120.52,2.21,164613,30.8,2
2133,46.55000000000002,3044,28.7,499.8,25.11,121.26,22.0,7972,30.8,1
2134,55.42700000000001,2544,28.7,438.3,25.11,121.26,-160.0,7972,30.8,1
2135,54.209999999999994,2540,24.48,498.6,25.03,121.08,-95.0,6800,29.3,1
2136,53.37999999999999,1558,24.48,283.2,24.98,121.03,-31.0,6800,29.3,4
2137,34.3,2623,22.61,492.8,24.107,120.44,4.63,48633,30.5,2
2138,34.3,1309,22.61,246.4,24.107,120.44,4.63,97267,30.5,2
2139,48.215000000000025,2598,22.34,499.8,25.11,121.26,22.0,6206,30.6,1
2140,53.605999999999995,2166,22.34,438.3,25.11,121.26,-160.0,6206,30.6,1
2141,46.7,1640,22.61,314.88,24.06,120.47,0.0,139725,30.9,2
2142,49.5,1735,22.61,352.0,24.07,120.47,0.0,145958,30.9,2
2143,50.1,493,22.61,99.2,24.08,120.5,1.76,194533,30.9,2
2144,54.3,509,22.61,99.84,24.07,120.48,10.35,558900,30.9,2
2145,57.2,1148,22.61,267.52,24.08,120.52,-2.13,268192,30.9,2
2146,62.9,1226,22.61,278.4,24.09,120.52,0.0,261750,30.9,2
